,Value,Anomaly,year,Month,county
676,0.66,0.08,1951,May,Alameda
677,0.03,-0.11,1951,June,Alameda
678,0.0,-0.01,1951,July,Alameda
679,0.09,0.06,1951,August,Alameda
680,0.03,-0.19,1951,September,Alameda
681,1.07,0.15,1951,October,Alameda
682,3.39,1.28,1951,November,Alameda
683,7.41,4.19,1951,December,Alameda
684,7.9,3.93,1952,January,Alameda
685,1.82,-1.52,1952,February,Alameda
686,4.03,1.16,1952,March,Alameda
687,1.82,0.48,1952,April,Alameda
688,0.17,-0.41,1952,May,Alameda
689,0.24,0.1,1952,June,Alameda
690,0.01,0.0,1952,July,Alameda
691,0.0,-0.03,1952,August,Alameda
692,0.04,-0.18,1952,September,Alameda
693,0.04,-0.88,1952,October,Alameda
694,2.36,0.25,1952,November,Alameda
695,7.76,4.54,1952,December,Alameda
696,2.56,-1.41,1953,January,Alameda
697,0.02,-3.32,1953,February,Alameda
698,1.72,-1.15,1953,March,Alameda
699,2.12,0.78,1953,April,Alameda
700,0.59,0.01,1953,May,Alameda
701,0.37,0.23,1953,June,Alameda
702,0.0,-0.01,1953,July,Alameda
703,0.15,0.12,1953,August,Alameda
704,0.0,-0.22,1953,September,Alameda
705,0.34,-0.58,1953,October,Alameda
706,1.96,-0.15,1953,November,Alameda
707,0.75,-2.47,1953,December,Alameda
708,2.96,-1.01,1954,January,Alameda
709,2.43,-0.91,1954,February,Alameda
710,3.61,0.74,1954,March,Alameda
711,1.31,-0.03,1954,April,Alameda
712,0.23,-0.35,1954,May,Alameda
713,0.32,0.18,1954,June,Alameda
714,0.01,0.0,1954,July,Alameda
715,0.07,0.04,1954,August,Alameda
716,0.01,-0.21,1954,September,Alameda
717,0.06,-0.86,1954,October,Alameda
718,2.2,0.09,1954,November,Alameda
719,4.19,0.97,1954,December,Alameda
720,4.01,0.04,1955,January,Alameda
721,1.63,-1.71,1955,February,Alameda
722,0.5,-2.37,1955,March,Alameda
723,1.86,0.52,1955,April,Alameda
724,0.61,0.03,1955,May,Alameda
725,0.0,-0.14,1955,June,Alameda
726,0.01,0.0,1955,July,Alameda
727,0.0,-0.03,1955,August,Alameda
728,0.03,-0.19,1955,September,Alameda
729,0.06,-0.86,1955,October,Alameda
730,1.73,-0.38,1955,November,Alameda
731,12.08,8.86,1955,December,Alameda
732,6.62,2.65,1956,January,Alameda
733,1.9,-1.44,1956,February,Alameda
734,0.1,-2.77,1956,March,Alameda
735,1.8,0.46,1956,April,Alameda
736,0.89,0.31,1956,May,Alameda
737,0.01,-0.13,1956,June,Alameda
738,0.01,0.0,1956,July,Alameda
739,0.01,-0.02,1956,August,Alameda
740,0.5,0.28,1956,September,Alameda
741,1.26,0.34,1956,October,Alameda
742,0.03,-2.08,1956,November,Alameda
743,0.43,-2.79,1956,December,Alameda
744,2.91,-1.06,1957,January,Alameda
745,3.5,0.16,1957,February,Alameda
746,1.99,-0.88,1957,March,Alameda
747,1.41,0.07,1957,April,Alameda
748,2.84,2.26,1957,May,Alameda
749,0.06,-0.08,1957,June,Alameda
750,0.0,-0.01,1957,July,Alameda
751,0.0,-0.03,1957,August,Alameda
752,0.61,0.39,1957,September,Alameda
753,2.12,1.2,1957,October,Alameda
754,0.59,-1.52,1957,November,Alameda
755,3.45,0.23,1957,December,Alameda
756,4.61,0.64,1958,January,Alameda
757,7.6,4.26,1958,February,Alameda
758,6.26,3.39,1958,March,Alameda
759,5.44,4.1,1958,April,Alameda
760,0.65,0.07,1958,May,Alameda
761,0.34,0.2,1958,June,Alameda
762,0.02,0.01,1958,July,Alameda
763,0.03,0.0,1958,August,Alameda
764,0.09,-0.13,1958,September,Alameda
765,0.1,-0.82,1958,October,Alameda
766,0.18,-1.93,1958,November,Alameda
767,1.02,-2.2,1958,December,Alameda
768,3.85,-0.12,1959,January,Alameda
769,4.55,1.21,1959,February,Alameda
770,0.34,-2.53,1959,March,Alameda
771,0.36,-0.98,1959,April,Alameda
772,0.02,-0.56,1959,May,Alameda
773,0.0,-0.14,1959,June,Alameda
774,0.0,-0.01,1959,July,Alameda
775,0.03,0.0,1959,August,Alameda
776,1.23,1.01,1959,September,Alameda
777,0.01,-0.91,1959,October,Alameda
778,0.0,-2.11,1959,November,Alameda
779,1.24,-1.98,1959,December,Alameda
780,3.62,-0.35,1960,January,Alameda
781,3.99,0.65,1960,February,Alameda
782,1.36,-1.51,1960,March,Alameda
783,0.94,-0.4,1960,April,Alameda
784,0.68,0.1,1960,May,Alameda
785,0.0,-0.14,1960,June,Alameda
786,0.02,0.01,1960,July,Alameda
787,0.0,-0.03,1960,August,Alameda
788,0.01,-0.21,1960,September,Alameda
789,0.19,-0.73,1960,October,Alameda
790,3.84,1.73,1960,November,Alameda
791,1.08,-2.14,1960,December,Alameda
792,2.32,-1.65,1961,January,Alameda
793,1.0,-2.34,1961,February,Alameda
794,2.46,-0.41,1961,March,Alameda
795,1.08,-0.26,1961,April,Alameda
796,0.72,0.14,1961,May,Alameda
797,0.06,-0.08,1961,June,Alameda
798,0.0,-0.01,1961,July,Alameda
799,0.11,0.08,1961,August,Alameda
800,0.33,0.11,1961,September,Alameda
801,0.12,-0.8,1961,October,Alameda
802,3.29,1.18,1961,November,Alameda
803,1.7,-1.52,1961,December,Alameda
804,1.26,-2.71,1962,January,Alameda
805,7.46,4.12,1962,February,Alameda
806,2.42,-0.45,1962,March,Alameda
807,0.28,-1.06,1962,April,Alameda
808,0.02,-0.56,1962,May,Alameda
809,0.0,-0.14,1962,June,Alameda
810,0.0,-0.01,1962,July,Alameda
811,0.06,0.03,1962,August,Alameda
812,0.06,-0.16,1962,September,Alameda
813,4.87,3.95,1962,October,Alameda
814,0.48,-1.63,1962,November,Alameda
815,2.27,-0.95,1962,December,Alameda
816,3.15,-0.82,1963,January,Alameda
817,3.76,0.42,1963,February,Alameda
818,3.45,0.58,1963,March,Alameda
819,4.25,2.91,1963,April,Alameda
820,0.64,0.06,1963,May,Alameda
821,0.04,-0.1,1963,June,Alameda
822,0.0,-0.01,1963,July,Alameda
823,0.01,-0.02,1963,August,Alameda
824,0.27,0.05,1963,September,Alameda
825,1.41,0.49,1963,October,Alameda
826,3.79,1.68,1963,November,Alameda
827,0.36,-2.86,1963,December,Alameda
828,3.68,-0.29,1964,January,Alameda
829,0.15,-3.19,1964,February,Alameda
830,1.57,-1.3,1964,March,Alameda
831,0.26,-1.08,1964,April,Alameda
832,0.47,-0.11,1964,May,Alameda
833,0.57,0.43,1964,June,Alameda
834,0.01,0.0,1964,July,Alameda
835,0.11,0.08,1964,August,Alameda
836,0.01,-0.21,1964,September,Alameda
837,1.25,0.33,1964,October,Alameda
838,3.32,1.21,1964,November,Alameda
839,6.27,3.05,1964,December,Alameda
840,3.4,-0.57,1965,January,Alameda
841,0.76,-2.58,1965,February,Alameda
842,1.8,-1.07,1965,March,Alameda
843,3.2,1.86,1965,April,Alameda
844,0.01,-0.57,1965,May,Alameda
845,0.0,-0.14,1965,June,Alameda
846,0.02,0.01,1965,July,Alameda
847,0.19,0.16,1965,August,Alameda
848,0.01,-0.21,1965,September,Alameda
849,0.07,-0.85,1965,October,Alameda
850,5.03,2.92,1965,November,Alameda
851,3.59,0.37,1965,December,Alameda
852,2.06,-1.91,1966,January,Alameda
853,1.95,-1.39,1966,February,Alameda
854,0.41,-2.46,1966,March,Alameda
855,0.49,-0.85,1966,April,Alameda
856,0.21,-0.37,1966,May,Alameda
857,0.07,-0.07,1966,June,Alameda
858,0.06,0.05,1966,July,Alameda
859,0.1,0.07,1966,August,Alameda
860,0.15,-0.07,1966,September,Alameda
861,0.0,-0.92,1966,October,Alameda
862,4.32,2.21,1966,November,Alameda
863,3.25,0.03,1966,December,Alameda
864,8.09,4.12,1967,January,Alameda
865,0.28,-3.06,1967,February,Alameda
866,4.98,2.11,1967,March,Alameda
867,4.96,3.62,1967,April,Alameda
868,0.19,-0.39,1967,May,Alameda
869,0.61,0.47,1967,June,Alameda
870,0.0,-0.01,1967,July,Alameda
871,0.0,-0.03,1967,August,Alameda
872,0.03,-0.19,1967,September,Alameda
873,0.4,-0.52,1967,October,Alameda
874,1.22,-0.89,1967,November,Alameda
875,2.3,-0.92,1967,December,Alameda
876,4.9,0.93,1968,January,Alameda
877,1.69,-1.65,1968,February,Alameda
878,2.81,-0.06,1968,March,Alameda
879,0.55,-0.79,1968,April,Alameda
880,0.29,-0.29,1968,May,Alameda
881,0.0,-0.14,1968,June,Alameda
882,0.0,-0.01,1968,July,Alameda
883,0.17,0.14,1968,August,Alameda
884,0.01,-0.21,1968,September,Alameda
885,0.53,-0.39,1968,October,Alameda
886,2.71,0.6,1968,November,Alameda
887,3.78,0.56,1968,December,Alameda
888,7.94,3.97,1969,January,Alameda
889,6.95,3.61,1969,February,Alameda
890,1.31,-1.56,1969,March,Alameda
891,1.72,0.38,1969,April,Alameda
892,0.03,-0.55,1969,May,Alameda
893,0.04,-0.1,1969,June,Alameda
894,0.0,-0.01,1969,July,Alameda
895,0.0,-0.03,1969,August,Alameda
896,0.08,-0.14,1969,September,Alameda
897,1.5,0.58,1969,October,Alameda
898,0.72,-1.39,1969,November,Alameda
899,4.24,1.02,1969,December,Alameda
900,7.36,3.39,1970,January,Alameda
901,1.61,-1.73,1970,February,Alameda
902,1.65,-1.22,1970,March,Alameda
903,0.29,-1.05,1970,April,Alameda
904,0.03,-0.55,1970,May,Alameda
905,0.32,0.18,1970,June,Alameda
906,0.0,-0.01,1970,July,Alameda
907,0.0,-0.03,1970,August,Alameda
908,0.0,-0.22,1970,September,Alameda
909,0.67,-0.25,1970,October,Alameda
910,6.67,4.56,1970,November,Alameda
911,6.08,2.86,1970,December,Alameda
912,1.34,-2.63,1971,January,Alameda
913,0.46,-2.88,1971,February,Alameda
914,2.47,-0.4,1971,March,Alameda
915,1.15,-0.19,1971,April,Alameda
916,0.48,-0.1,1971,May,Alameda
917,0.0,-0.14,1971,June,Alameda
918,0.0,-0.01,1971,July,Alameda
919,0.03,0.0,1971,August,Alameda
920,0.22,0.0,1971,September,Alameda
921,0.08,-0.84,1971,October,Alameda
922,1.11,-1.0,1971,November,Alameda
923,4.04,0.82,1971,December,Alameda
924,1.09,-2.88,1972,January,Alameda
925,1.34,-2.0,1972,February,Alameda
926,0.15,-2.72,1972,March,Alameda
927,1.02,-0.32,1972,April,Alameda
928,0.03,-0.55,1972,May,Alameda
929,0.16,0.02,1972,June,Alameda
930,0.0,-0.01,1972,July,Alameda
931,0.0,-0.03,1972,August,Alameda
932,0.69,0.47,1972,September,Alameda
933,3.31,2.39,1972,October,Alameda
934,5.87,3.76,1972,November,Alameda
935,2.27,-0.95,1972,December,Alameda
936,7.24,3.27,1973,January,Alameda
937,5.95,2.61,1973,February,Alameda
938,2.69,-0.18,1973,March,Alameda
939,0.2,-1.14,1973,April,Alameda
940,0.02,-0.56,1973,May,Alameda
941,0.0,-0.14,1973,June,Alameda
942,0.0,-0.01,1973,July,Alameda
943,0.0,-0.03,1973,August,Alameda
944,0.26,0.04,1973,September,Alameda
945,2.02,1.1,1973,October,Alameda
946,5.97,3.86,1973,November,Alameda
947,4.4,1.18,1973,December,Alameda
948,2.8,-1.17,1974,January,Alameda
949,1.13,-2.21,1974,February,Alameda
950,4.58,1.71,1974,March,Alameda
951,2.43,1.09,1974,April,Alameda
952,0.01,-0.57,1974,May,Alameda
953,0.12,-0.02,1974,June,Alameda
954,0.06,0.05,1974,July,Alameda
955,0.0,-0.03,1974,August,Alameda
956,0.0,-0.22,1974,September,Alameda
957,1.15,0.23,1974,October,Alameda
958,0.71,-1.4,1974,November,Alameda
959,2.26,-0.96,1974,December,Alameda
960,1.36,-2.61,1975,January,Alameda
961,4.41,1.07,1975,February,Alameda
962,5.52,2.65,1975,March,Alameda
963,1.82,0.48,1975,April,Alameda
964,0.01,-0.57,1975,May,Alameda
965,0.05,-0.09,1975,June,Alameda
966,0.06,0.05,1975,July,Alameda
967,0.2,0.17,1975,August,Alameda
968,0.01,-0.21,1975,September,Alameda
969,2.43,1.51,1975,October,Alameda
970,0.39,-1.72,1975,November,Alameda
971,0.33,-2.89,1975,December,Alameda
972,0.28,-3.69,1976,January,Alameda
973,1.52,-1.82,1976,February,Alameda
974,1.22,-1.65,1976,March,Alameda
975,0.91,-0.43,1976,April,Alameda
976,0.01,-0.57,1976,May,Alameda
977,0.09,-0.05,1976,June,Alameda
978,0.01,0.0,1976,July,Alameda
979,0.29,0.26,1976,August,Alameda
980,0.87,0.65,1976,September,Alameda
981,0.56,-0.36,1976,October,Alameda
982,0.93,-1.18,1976,November,Alameda
983,1.29,-1.93,1976,December,Alameda
984,1.33,-2.64,1977,January,Alameda
985,0.89,-2.45,1977,February,Alameda
986,1.77,-1.1,1977,March,Alameda
987,0.16,-1.18,1977,April,Alameda
988,1.2,0.62,1977,May,Alameda
989,0.01,-0.13,1977,June,Alameda
990,0.03,0.02,1977,July,Alameda
991,0.01,-0.02,1977,August,Alameda
992,0.68,0.46,1977,September,Alameda
993,0.26,-0.66,1977,October,Alameda
994,2.08,-0.03,1977,November,Alameda
995,3.97,0.75,1977,December,Alameda
996,7.4,3.43,1978,January,Alameda
997,3.81,0.47,1978,February,Alameda
998,5.16,2.29,1978,March,Alameda
999,3.34,2.0,1978,April,Alameda
1000,0.02,-0.56,1978,May,Alameda
1001,0.0,-0.14,1978,June,Alameda
1002,0.0,-0.01,1978,July,Alameda
1003,0.0,-0.03,1978,August,Alameda
1004,0.32,0.1,1978,September,Alameda
1005,0.0,-0.92,1978,October,Alameda
1006,2.16,0.05,1978,November,Alameda
1007,0.63,-2.59,1978,December,Alameda
1008,5.7,1.73,1979,January,Alameda
1009,4.36,1.02,1979,February,Alameda
1010,2.74,-0.13,1979,March,Alameda
1011,0.93,-0.41,1979,April,Alameda
1012,0.29,-0.29,1979,May,Alameda
1013,0.0,-0.14,1979,June,Alameda
1014,0.06,0.05,1979,July,Alameda
1015,0.01,-0.02,1979,August,Alameda
1016,0.0,-0.22,1979,September,Alameda
1017,2.12,1.2,1979,October,Alameda
1018,1.97,-0.14,1979,November,Alameda
1019,4.04,0.82,1979,December,Alameda
1020,4.52,0.55,1980,January,Alameda
1021,5.92,2.58,1980,February,Alameda
1022,1.83,-1.04,1980,March,Alameda
1023,1.47,0.13,1980,April,Alameda
1024,0.33,-0.25,1980,May,Alameda
1025,0.02,-0.12,1980,June,Alameda
1026,0.06,0.05,1980,July,Alameda
1027,0.0,-0.03,1980,August,Alameda
1028,0.0,-0.22,1980,September,Alameda
1029,0.08,-0.84,1980,October,Alameda
1030,0.23,-1.88,1980,November,Alameda
1031,1.7,-1.52,1980,December,Alameda
1032,4.75,0.78,1981,January,Alameda
1033,1.4,-1.94,1981,February,Alameda
1034,3.96,1.09,1981,March,Alameda
1035,0.5,-0.84,1981,April,Alameda
1036,0.16,-0.42,1981,May,Alameda
1037,0.0,-0.14,1981,June,Alameda
1038,0.0,-0.01,1981,July,Alameda
1039,0.0,-0.03,1981,August,Alameda
1040,0.11,-0.11,1981,September,Alameda
1041,2.25,1.33,1981,October,Alameda
1042,4.96,2.85,1981,November,Alameda
1043,3.5,0.28,1981,December,Alameda
1044,6.62,2.65,1982,January,Alameda
1045,3.0,-0.34,1982,February,Alameda
1046,6.75,3.88,1982,March,Alameda
1047,3.09,1.75,1982,April,Alameda
1048,0.0,-0.58,1982,May,Alameda
1049,0.27,0.13,1982,June,Alameda
1050,0.02,0.01,1982,July,Alameda
1051,0.03,0.0,1982,August,Alameda
1052,1.15,0.93,1982,September,Alameda
1053,2.47,1.55,1982,October,Alameda
1054,5.17,3.06,1982,November,Alameda
1055,3.1,-0.12,1982,December,Alameda
1056,7.01,3.04,1983,January,Alameda
1057,6.29,2.95,1983,February,Alameda
1058,9.02,6.15,1983,March,Alameda
1059,3.91,2.57,1983,April,Alameda
1060,0.42,-0.16,1983,May,Alameda
1061,0.01,-0.13,1983,June,Alameda
1062,0.01,0.0,1983,July,Alameda
1063,0.16,0.13,1983,August,Alameda
1064,0.83,0.61,1983,September,Alameda
1065,0.54,-0.38,1983,October,Alameda
1066,6.59,4.48,1983,November,Alameda
1067,5.35,2.13,1983,December,Alameda
1068,0.35,-3.62,1984,January,Alameda
1069,2.09,-1.25,1984,February,Alameda
1070,1.34,-1.53,1984,March,Alameda
1071,0.71,-0.63,1984,April,Alameda
1072,0.05,-0.53,1984,May,Alameda
1073,0.15,0.01,1984,June,Alameda
1074,0.0,-0.01,1984,July,Alameda
1075,0.06,0.03,1984,August,Alameda
1076,0.11,-0.11,1984,September,Alameda
1077,2.16,1.24,1984,October,Alameda
1078,5.91,3.8,1984,November,Alameda
1079,1.83,-1.39,1984,December,Alameda
1080,0.73,-3.24,1985,January,Alameda
1081,1.53,-1.81,1985,February,Alameda
1082,3.43,0.56,1985,March,Alameda
1083,0.25,-1.09,1985,April,Alameda
1084,0.13,-0.45,1985,May,Alameda
1085,0.23,0.09,1985,June,Alameda
1086,0.03,0.02,1985,July,Alameda
1087,0.02,-0.01,1985,August,Alameda
1088,0.36,0.14,1985,September,Alameda
1089,0.97,0.05,1985,October,Alameda
1090,3.37,1.26,1985,November,Alameda
1091,2.33,-0.89,1985,December,Alameda
1092,3.16,-0.81,1986,January,Alameda
1093,8.3,4.96,1986,February,Alameda
1094,5.35,2.48,1986,March,Alameda
1095,0.7,-0.64,1986,April,Alameda
1096,0.25,-0.33,1986,May,Alameda
1097,0.0,-0.14,1986,June,Alameda
1098,0.04,0.03,1986,July,Alameda
1099,0.0,-0.03,1986,August,Alameda
1100,0.89,0.67,1986,September,Alameda
1101,0.09,-0.83,1986,October,Alameda
1102,0.15,-1.96,1986,November,Alameda
1103,1.25,-1.97,1986,December,Alameda
1104,2.86,-1.11,1987,January,Alameda
1105,3.95,0.61,1987,February,Alameda
1106,2.62,-0.25,1987,March,Alameda
1107,0.26,-1.08,1987,April,Alameda
1108,0.05,-0.53,1987,May,Alameda
1109,0.01,-0.13,1987,June,Alameda
1110,0.0,-0.01,1987,July,Alameda
1111,0.0,-0.03,1987,August,Alameda
1112,0.0,-0.22,1987,September,Alameda
1113,1.1,0.18,1987,October,Alameda
1114,1.77,-0.34,1987,November,Alameda
1115,3.55,0.33,1987,December,Alameda
1116,2.92,-1.05,1988,January,Alameda
1117,0.46,-2.88,1988,February,Alameda
1118,0.2,-2.67,1988,March,Alameda
1119,1.8,0.46,1988,April,Alameda
1120,0.64,0.06,1988,May,Alameda
1121,0.32,0.18,1988,June,Alameda
1122,0.0,-0.01,1988,July,Alameda
1123,0.0,-0.03,1988,August,Alameda
1124,0.0,-0.22,1988,September,Alameda
1125,0.26,-0.66,1988,October,Alameda
1126,2.62,0.51,1988,November,Alameda
1127,3.2,-0.02,1988,December,Alameda
1128,1.14,-2.83,1989,January,Alameda
1129,1.28,-2.06,1989,February,Alameda
1130,4.21,1.34,1989,March,Alameda
1131,0.74,-0.6,1989,April,Alameda
1132,0.1,-0.48,1989,May,Alameda
1133,0.07,-0.07,1989,June,Alameda
1134,0.0,-0.01,1989,July,Alameda
1135,0.03,0.0,1989,August,Alameda
1136,1.12,0.9,1989,September,Alameda
1137,1.76,0.84,1989,October,Alameda
1138,1.31,-0.8,1989,November,Alameda
1139,0.04,-3.18,1989,December,Alameda
1140,2.68,-1.29,1990,January,Alameda
1141,2.38,-0.96,1990,February,Alameda
1142,1.13,-1.74,1990,March,Alameda
1143,0.43,-0.91,1990,April,Alameda
1144,2.52,1.94,1990,May,Alameda
1145,0.0,-0.14,1990,June,Alameda
1146,0.02,0.01,1990,July,Alameda
1147,0.01,-0.02,1990,August,Alameda
1148,0.17,-0.05,1990,September,Alameda
1149,0.21,-0.71,1990,October,Alameda
1150,0.46,-1.65,1990,November,Alameda
1151,1.81,-1.41,1990,December,Alameda
1152,0.37,-3.6,1991,January,Alameda
1153,2.74,-0.6,1991,February,Alameda
1154,7.21,4.34,1991,March,Alameda
1155,0.5,-0.84,1991,April,Alameda
1156,0.34,-0.24,1991,May,Alameda
1157,0.13,-0.01,1991,June,Alameda
1158,0.01,0.0,1991,July,Alameda
1159,0.2,0.17,1991,August,Alameda
1160,0.05,-0.17,1991,September,Alameda
1161,1.9,0.98,1991,October,Alameda
1162,0.48,-1.63,1991,November,Alameda
1163,2.09,-1.13,1991,December,Alameda
1164,1.63,-2.34,1992,January,Alameda
1165,6.27,2.93,1992,February,Alameda
1166,3.37,0.5,1992,March,Alameda
1167,0.51,-0.83,1992,April,Alameda
1168,0.0,-0.58,1992,May,Alameda
1169,0.24,0.1,1992,June,Alameda
1170,0.01,0.0,1992,July,Alameda
1171,0.02,-0.01,1992,August,Alameda
1172,0.01,-0.21,1992,September,Alameda
1173,1.32,0.4,1992,October,Alameda
1174,0.24,-1.87,1992,November,Alameda
1175,6.1,2.88,1992,December,Alameda
1176,8.19,4.22,1993,January,Alameda
1177,5.08,1.74,1993,February,Alameda
1178,3.19,0.32,1993,March,Alameda
1179,0.81,-0.53,1993,April,Alameda
1180,0.87,0.29,1993,May,Alameda
1181,0.39,0.25,1993,June,Alameda
1182,0.0,-0.01,1993,July,Alameda
1183,0.0,-0.03,1993,August,Alameda
1184,0.0,-0.22,1993,September,Alameda
1185,0.58,-0.34,1993,October,Alameda
1186,2.36,0.25,1993,November,Alameda
1187,2.32,-0.9,1993,December,Alameda
1188,1.74,-2.23,1994,January,Alameda
1189,3.95,0.61,1994,February,Alameda
1190,0.26,-2.61,1994,March,Alameda
1191,1.47,0.13,1994,April,Alameda
1192,1.74,1.16,1994,May,Alameda
1193,0.03,-0.11,1994,June,Alameda
1194,0.0,-0.01,1994,July,Alameda
1195,0.0,-0.03,1994,August,Alameda
1196,0.07,-0.15,1994,September,Alameda
1197,0.53,-0.39,1994,October,Alameda
1198,4.88,2.77,1994,November,Alameda
1199,2.04,-1.18,1994,December,Alameda
1200,9.11,5.14,1995,January,Alameda
1201,0.31,-3.03,1995,February,Alameda
1202,8.31,5.44,1995,March,Alameda
1203,1.52,0.18,1995,April,Alameda
1204,1.21,0.63,1995,May,Alameda
1205,0.66,0.52,1995,June,Alameda
1206,0.01,0.0,1995,July,Alameda
1207,0.0,-0.03,1995,August,Alameda
1208,0.0,-0.22,1995,September,Alameda
1209,0.01,-0.91,1995,October,Alameda
1210,0.06,-2.05,1995,November,Alameda
1211,6.48,3.26,1995,December,Alameda
1212,5.83,1.86,1996,January,Alameda
1213,5.36,2.02,1996,February,Alameda
1214,2.7,-0.17,1996,March,Alameda
1215,1.8,0.46,1996,April,Alameda
1216,1.84,1.26,1996,May,Alameda
1217,0.01,-0.13,1996,June,Alameda
1218,0.0,-0.01,1996,July,Alameda
1219,0.0,-0.03,1996,August,Alameda
1220,0.02,-0.2,1996,September,Alameda
1221,1.26,0.34,1996,October,Alameda
1222,2.94,0.83,1996,November,Alameda
1223,6.87,3.65,1996,December,Alameda
1224,7.48,3.51,1997,January,Alameda
1225,0.26,-3.08,1997,February,Alameda
1226,0.27,-2.6,1997,March,Alameda
1227,0.35,-0.99,1997,April,Alameda
1228,0.38,-0.2,1997,May,Alameda
1229,0.29,0.15,1997,June,Alameda
1230,0.0,-0.01,1997,July,Alameda
1231,0.25,0.22,1997,August,Alameda
1232,0.02,-0.2,1997,September,Alameda
1233,0.66,-0.26,1997,October,Alameda
1234,5.87,3.76,1997,November,Alameda
1235,2.54,-0.68,1997,December,Alameda
1236,7.79,3.82,1998,January,Alameda
1237,11.44,8.1,1998,February,Alameda
1238,2.74,-0.13,1998,March,Alameda
1239,1.85,0.51,1998,April,Alameda
1240,2.87,2.29,1998,May,Alameda
1241,0.1,-0.04,1998,June,Alameda
1242,0.0,-0.01,1998,July,Alameda
1243,0.0,-0.03,1998,August,Alameda
1244,0.16,-0.06,1998,September,Alameda
1245,0.74,-0.18,1998,October,Alameda
1246,3.09,0.98,1998,November,Alameda
1247,1.09,-2.13,1998,December,Alameda
1248,3.88,-0.09,1999,January,Alameda
1249,4.7,1.36,1999,February,Alameda
1250,2.55,-0.32,1999,March,Alameda
1251,1.67,0.33,1999,April,Alameda
1252,0.1,-0.48,1999,May,Alameda
1253,0.07,-0.07,1999,June,Alameda
1254,0.0,-0.01,1999,July,Alameda
1255,0.05,0.02,1999,August,Alameda
1256,0.13,-0.09,1999,September,Alameda
1257,0.34,-0.58,1999,October,Alameda
1258,1.77,-0.34,1999,November,Alameda
1259,0.42,-2.8,1999,December,Alameda
1260,5.94,1.97,2000,January,Alameda
1261,7.24,3.9,2000,February,Alameda
1262,1.92,-0.95,2000,March,Alameda
1263,1.09,-0.25,2000,April,Alameda
1264,1.0,0.42,2000,May,Alameda
1265,0.25,0.11,2000,June,Alameda
1266,0.0,-0.01,2000,July,Alameda
1267,0.02,-0.01,2000,August,Alameda
1268,0.22,0.0,2000,September,Alameda
1269,2.64,1.72,2000,October,Alameda
1270,0.73,-1.38,2000,November,Alameda
1271,0.64,-2.58,2000,December,Alameda
1272,2.93,-1.04,2001,January,Alameda
1273,4.7,1.36,2001,February,Alameda
1274,1.64,-1.23,2001,March,Alameda
1275,1.74,0.4,2001,April,Alameda
1276,0.0,-0.58,2001,May,Alameda
1277,0.14,0.0,2001,June,Alameda
1278,0.0,-0.01,2001,July,Alameda
1279,0.01,-0.02,2001,August,Alameda
1280,0.15,-0.07,2001,September,Alameda
1281,0.4,-0.52,2001,October,Alameda
1282,3.42,1.31,2001,November,Alameda
1283,7.14,3.92,2001,December,Alameda
1284,1.31,-2.66,2002,January,Alameda
1285,1.28,-2.06,2002,February,Alameda
1286,2.51,-0.36,2002,March,Alameda
1287,0.28,-1.06,2002,April,Alameda
1288,0.85,0.27,2002,May,Alameda
1289,0.0,-0.14,2002,June,Alameda
1290,0.0,-0.01,2002,July,Alameda
1291,0.01,-0.02,2002,August,Alameda
1292,0.0,-0.22,2002,September,Alameda
1293,0.01,-0.91,2002,October,Alameda
1294,2.78,0.67,2002,November,Alameda
1295,9.31,6.09,2002,December,Alameda
1296,0.99,-2.98,2003,January,Alameda
1297,1.65,-1.69,2003,February,Alameda
1298,1.49,-1.38,2003,March,Alameda
1299,3.63,2.29,2003,April,Alameda
