,Value,Anomaly,year,Month,county
677,64.0,-1.0,1951,June,Alameda
678,67.4,-1.7,1951,July,Alameda
679,68.6,-0.3,1951,August,Alameda
680,67.5,0.3,1951,September,Alameda
681,61.3,-0.2,1951,October,Alameda
682,53.2,0.1,1951,November,Alameda
683,46.2,-0.9,1951,December,Alameda
684,44.4,-2.0,1952,January,Alameda
685,48.6,-0.9,1952,February,Alameda
686,48.9,-3.0,1952,March,Alameda
687,55.6,0.4,1952,April,Alameda
688,61.2,1.4,1952,May,Alameda
689,62.0,-3.0,1952,June,Alameda
690,70.4,1.3,1952,July,Alameda
691,68.6,-0.3,1952,August,Alameda
692,69.5,2.3,1952,September,Alameda
693,63.3,1.8,1952,October,Alameda
694,51.1,-2.0,1952,November,Alameda
695,47.7,0.6,1952,December,Alameda
696,50.7,4.3,1953,January,Alameda
697,49.2,-0.3,1953,February,Alameda
698,50.4,-1.5,1953,March,Alameda
699,53.7,-1.5,1953,April,Alameda
700,57.1,-2.7,1953,May,Alameda
701,62.8,-2.2,1953,June,Alameda
702,70.1,1.0,1953,July,Alameda
703,67.0,-1.9,1953,August,Alameda
704,69.4,2.2,1953,September,Alameda
705,60.9,-0.6,1953,October,Alameda
706,54.4,1.3,1953,November,Alameda
707,49.2,2.1,1953,December,Alameda
708,46.9,0.5,1954,January,Alameda
709,49.5,0.0,1954,February,Alameda
710,49.2,-2.7,1954,March,Alameda
711,57.6,2.4,1954,April,Alameda
712,60.7,0.9,1954,May,Alameda
713,64.3,-0.7,1954,June,Alameda
714,70.3,1.2,1954,July,Alameda
715,66.0,-2.9,1954,August,Alameda
716,66.2,-1.0,1954,September,Alameda
717,61.1,-0.4,1954,October,Alameda
718,52.9,-0.2,1954,November,Alameda
719,45.8,-1.3,1954,December,Alameda
720,43.1,-3.3,1955,January,Alameda
721,46.9,-2.6,1955,February,Alameda
722,51.4,-0.5,1955,March,Alameda
723,50.8,-4.4,1955,April,Alameda
724,59.9,0.1,1955,May,Alameda
725,63.6,-1.4,1955,June,Alameda
726,66.5,-2.6,1955,July,Alameda
727,68.9,0.0,1955,August,Alameda
728,67.1,-0.1,1955,September,Alameda
729,61.5,0.0,1955,October,Alameda
730,52.3,-0.8,1955,November,Alameda
731,49.8,2.7,1955,December,Alameda
732,48.3,1.9,1956,January,Alameda
733,46.0,-3.5,1956,February,Alameda
734,50.8,-1.1,1956,March,Alameda
735,54.2,-1.0,1956,April,Alameda
736,60.0,0.2,1956,May,Alameda
737,65.8,0.8,1956,June,Alameda
738,68.4,-0.7,1956,July,Alameda
739,67.6,-1.3,1956,August,Alameda
740,67.7,0.5,1956,September,Alameda
741,59.6,-1.9,1956,October,Alameda
742,53.4,0.3,1956,November,Alameda
743,46.8,-0.3,1956,December,Alameda
744,44.0,-2.4,1957,January,Alameda
745,50.9,1.4,1957,February,Alameda
746,52.7,0.8,1957,March,Alameda
747,56.7,1.5,1957,April,Alameda
748,59.8,0.0,1957,May,Alameda
749,68.8,3.8,1957,June,Alameda
750,70.6,1.5,1957,July,Alameda
751,67.9,-1.0,1957,August,Alameda
752,68.8,1.6,1957,September,Alameda
753,61.3,-0.2,1957,October,Alameda
754,52.1,-1.0,1957,November,Alameda
755,47.2,0.1,1957,December,Alameda
756,48.0,1.6,1958,January,Alameda
757,52.9,3.4,1958,February,Alameda
758,48.9,-3.0,1958,March,Alameda
759,55.5,0.3,1958,April,Alameda
760,61.9,2.1,1958,May,Alameda
761,66.0,1.0,1958,June,Alameda
762,68.9,-0.2,1958,July,Alameda
763,72.5,3.6,1958,August,Alameda
764,71.0,3.8,1958,September,Alameda
765,64.1,2.6,1958,October,Alameda
766,54.5,1.4,1958,November,Alameda
767,51.8,4.7,1958,December,Alameda
768,49.6,3.2,1959,January,Alameda
769,48.7,-0.8,1959,February,Alameda
770,55.4,3.5,1959,March,Alameda
771,59.4,4.2,1959,April,Alameda
772,60.1,0.3,1959,May,Alameda
773,66.9,1.9,1959,June,Alameda
774,71.5,2.4,1959,July,Alameda
775,70.3,1.4,1959,August,Alameda
776,67.0,-0.2,1959,September,Alameda
777,64.9,3.4,1959,October,Alameda
778,54.4,1.3,1959,November,Alameda
779,48.4,1.3,1959,December,Alameda
780,46.4,0.0,1960,January,Alameda
781,49.5,0.0,1960,February,Alameda
782,54.1,2.2,1960,March,Alameda
783,55.6,0.4,1960,April,Alameda
784,59.4,-0.4,1960,May,Alameda
785,69.4,4.4,1960,June,Alameda
786,70.9,1.8,1960,July,Alameda
787,68.9,0.0,1960,August,Alameda
788,67.3,0.1,1960,September,Alameda
789,60.7,-0.8,1960,October,Alameda
790,51.8,-1.3,1960,November,Alameda
791,46.3,-0.8,1960,December,Alameda
792,44.6,-1.8,1961,January,Alameda
793,51.2,1.7,1961,February,Alameda
794,51.1,-0.8,1961,March,Alameda
795,56.0,0.8,1961,April,Alameda
796,57.1,-2.7,1961,May,Alameda
797,68.1,3.1,1961,June,Alameda
798,72.1,3.0,1961,July,Alameda
799,70.8,1.9,1961,August,Alameda
800,67.3,0.1,1961,September,Alameda
801,62.0,0.5,1961,October,Alameda
802,51.7,-1.4,1961,November,Alameda
803,45.6,-1.5,1961,December,Alameda
804,45.0,-1.4,1962,January,Alameda
805,47.8,-1.7,1962,February,Alameda
806,49.3,-2.6,1962,March,Alameda
807,57.6,2.4,1962,April,Alameda
808,58.1,-1.7,1962,May,Alameda
809,65.2,0.2,1962,June,Alameda
810,68.0,-1.1,1962,July,Alameda
811,69.6,0.7,1962,August,Alameda
812,66.0,-1.2,1962,September,Alameda
813,60.8,-0.7,1962,October,Alameda
814,54.7,1.6,1962,November,Alameda
815,48.0,0.9,1962,December,Alameda
816,43.7,-2.7,1963,January,Alameda
817,55.3,5.8,1963,February,Alameda
818,50.6,-1.3,1963,March,Alameda
819,51.5,-3.7,1963,April,Alameda
820,59.1,-0.7,1963,May,Alameda
821,64.4,-0.6,1963,June,Alameda
822,67.9,-1.2,1963,July,Alameda
823,69.1,0.2,1963,August,Alameda
824,69.4,2.2,1963,September,Alameda
825,62.1,0.6,1963,October,Alameda
826,51.9,-1.2,1963,November,Alameda
827,43.7,-3.4,1963,December,Alameda
828,46.0,-0.4,1964,January,Alameda
829,49.2,-0.3,1964,February,Alameda
830,50.1,-1.8,1964,March,Alameda
831,54.5,-0.7,1964,April,Alameda
832,57.0,-2.8,1964,May,Alameda
833,63.7,-1.3,1964,June,Alameda
834,69.4,0.3,1964,July,Alameda
835,69.7,0.8,1964,August,Alameda
836,66.3,-0.9,1964,September,Alameda
837,64.4,2.9,1964,October,Alameda
838,50.3,-2.8,1964,November,Alameda
839,50.2,3.1,1964,December,Alameda
840,47.0,0.6,1965,January,Alameda
841,49.0,-0.5,1965,February,Alameda
842,51.7,-0.2,1965,March,Alameda
843,54.8,-0.4,1965,April,Alameda
844,59.0,-0.8,1965,May,Alameda
845,61.8,-3.2,1965,June,Alameda
846,67.7,-1.4,1965,July,Alameda
847,70.5,1.6,1965,August,Alameda
848,64.6,-2.6,1965,September,Alameda
849,64.3,2.8,1965,October,Alameda
850,54.2,1.1,1965,November,Alameda
851,43.3,-3.8,1965,December,Alameda
852,46.3,-0.1,1966,January,Alameda
853,47.0,-2.5,1966,February,Alameda
854,51.7,-0.2,1966,March,Alameda
855,59.3,4.1,1966,April,Alameda
856,60.8,1.0,1966,May,Alameda
857,66.4,1.4,1966,June,Alameda
858,67.2,-1.9,1966,July,Alameda
859,70.6,1.7,1966,August,Alameda
860,67.9,0.7,1966,September,Alameda
861,62.4,0.9,1966,October,Alameda
862,54.1,1.0,1966,November,Alameda
863,47.3,0.2,1966,December,Alameda
864,47.7,1.3,1967,January,Alameda
865,48.7,-0.8,1967,February,Alameda
866,50.5,-1.4,1967,March,Alameda
867,47.9,-7.3,1967,April,Alameda
868,60.2,0.4,1967,May,Alameda
869,63.2,-1.8,1967,June,Alameda
870,70.9,1.8,1967,July,Alameda
871,71.9,3.0,1967,August,Alameda
872,70.3,3.1,1967,September,Alameda
873,64.0,2.5,1967,October,Alameda
874,56.3,3.2,1967,November,Alameda
875,45.8,-1.3,1967,December,Alameda
876,44.8,-1.6,1968,January,Alameda
877,53.5,4.0,1968,February,Alameda
878,53.8,1.9,1968,March,Alameda
879,56.3,1.1,1968,April,Alameda
880,58.7,-1.1,1968,May,Alameda
881,66.6,1.6,1968,June,Alameda
882,69.6,0.5,1968,July,Alameda
883,68.7,-0.2,1968,August,Alameda
884,68.1,0.9,1968,September,Alameda
885,60.5,-1.0,1968,October,Alameda
886,52.6,-0.5,1968,November,Alameda
887,45.2,-1.9,1968,December,Alameda
888,45.4,-1.0,1969,January,Alameda
889,46.8,-2.7,1969,February,Alameda
890,51.1,-0.8,1969,March,Alameda
891,53.9,-1.3,1969,April,Alameda
892,61.8,2.0,1969,May,Alameda
893,64.0,-1.0,1969,June,Alameda
894,70.1,1.0,1969,July,Alameda
895,71.4,2.5,1969,August,Alameda
896,69.1,1.9,1969,September,Alameda
897,60.4,-1.1,1969,October,Alameda
898,54.1,1.0,1969,November,Alameda
899,50.7,3.6,1969,December,Alameda
900,50.3,3.9,1970,January,Alameda
901,52.2,2.7,1970,February,Alameda
902,54.0,2.1,1970,March,Alameda
903,52.7,-2.5,1970,April,Alameda
904,62.8,3.0,1970,May,Alameda
905,65.1,0.1,1970,June,Alameda
906,70.1,1.0,1970,July,Alameda
907,68.0,-0.9,1970,August,Alameda
908,68.6,1.4,1970,September,Alameda
909,59.4,-2.1,1970,October,Alameda
910,54.6,1.5,1970,November,Alameda
911,46.4,-0.7,1970,December,Alameda
912,46.8,0.4,1971,January,Alameda
913,48.2,-1.3,1971,February,Alameda
914,50.8,-1.1,1971,March,Alameda
915,52.6,-2.6,1971,April,Alameda
916,57.3,-2.5,1971,May,Alameda
917,64.1,-0.9,1971,June,Alameda
918,69.1,0.0,1971,July,Alameda
919,71.4,2.5,1971,August,Alameda
920,69.5,2.3,1971,September,Alameda
921,58.6,-2.9,1971,October,Alameda
922,51.9,-1.2,1971,November,Alameda
923,44.0,-3.1,1971,December,Alameda
924,43.6,-2.8,1972,January,Alameda
925,50.4,0.9,1972,February,Alameda
926,55.8,3.9,1972,March,Alameda
927,55.3,0.1,1972,April,Alameda
928,61.2,1.4,1972,May,Alameda
929,66.2,1.2,1972,June,Alameda
930,70.6,1.5,1972,July,Alameda
931,70.2,1.3,1972,August,Alameda
932,65.6,-1.6,1972,September,Alameda
933,60.9,-0.6,1972,October,Alameda
934,51.0,-2.1,1972,November,Alameda
935,42.8,-4.3,1972,December,Alameda
936,45.6,-0.8,1973,January,Alameda
937,50.9,1.4,1973,February,Alameda
938,49.4,-2.5,1973,March,Alameda
939,56.7,1.5,1973,April,Alameda
940,62.4,2.6,1973,May,Alameda
941,68.6,3.6,1973,June,Alameda
942,69.3,0.2,1973,July,Alameda
943,67.8,-1.1,1973,August,Alameda
944,66.7,-0.5,1973,September,Alameda
945,60.9,-0.6,1973,October,Alameda
946,51.8,-1.3,1973,November,Alameda
947,48.2,1.1,1973,December,Alameda
948,46.9,0.5,1974,January,Alameda
949,47.8,-1.7,1974,February,Alameda
950,52.3,0.4,1974,March,Alameda
951,54.1,-1.1,1974,April,Alameda
952,59.1,-0.7,1974,May,Alameda
953,65.7,0.7,1974,June,Alameda
954,69.5,0.4,1974,July,Alameda
955,69.8,0.9,1974,August,Alameda
956,68.2,1.0,1974,September,Alameda
957,63.0,1.5,1974,October,Alameda
958,52.4,-0.7,1974,November,Alameda
959,46.4,-0.7,1974,December,Alameda
960,46.2,-0.2,1975,January,Alameda
961,49.2,-0.3,1975,February,Alameda
962,50.4,-1.5,1975,March,Alameda
963,50.1,-5.1,1975,April,Alameda
964,61.2,1.4,1975,May,Alameda
965,64.5,-0.5,1975,June,Alameda
966,67.8,-1.3,1975,July,Alameda
967,68.4,-0.5,1975,August,Alameda
968,67.2,0.0,1975,September,Alameda
969,59.3,-2.2,1975,October,Alameda
970,50.9,-2.2,1975,November,Alameda
971,47.6,0.5,1975,December,Alameda
972,47.1,0.7,1976,January,Alameda
973,49.2,-0.3,1976,February,Alameda
974,50.8,-1.1,1976,March,Alameda
975,53.2,-2.0,1976,April,Alameda
976,61.8,2.0,1976,May,Alameda
977,66.8,1.8,1976,June,Alameda
978,69.0,-0.1,1976,July,Alameda
979,68.4,-0.5,1976,August,Alameda
980,67.4,0.2,1976,September,Alameda
981,63.7,2.2,1976,October,Alameda
982,55.5,2.4,1976,November,Alameda
983,47.6,0.5,1976,December,Alameda
984,45.7,-0.7,1977,January,Alameda
985,51.9,2.4,1977,February,Alameda
986,50.3,-1.6,1977,March,Alameda
987,57.4,2.2,1977,April,Alameda
988,56.2,-3.6,1977,May,Alameda
989,66.2,1.2,1977,June,Alameda
990,69.4,0.3,1977,July,Alameda
991,70.2,1.3,1977,August,Alameda
992,66.6,-0.6,1977,September,Alameda
993,62.8,1.3,1977,October,Alameda
994,54.5,1.4,1977,November,Alameda
995,51.0,3.9,1977,December,Alameda
996,50.6,4.2,1978,January,Alameda
997,50.9,1.4,1978,February,Alameda
998,56.3,4.4,1978,March,Alameda
999,54.2,-1.0,1978,April,Alameda
1000,63.4,3.6,1978,May,Alameda
1001,65.5,0.5,1978,June,Alameda
1002,69.9,0.8,1978,July,Alameda
1003,70.8,1.9,1978,August,Alameda
1004,68.7,1.5,1978,September,Alameda
1005,64.2,2.7,1978,October,Alameda
1006,51.0,-2.1,1978,November,Alameda
1007,43.6,-3.5,1978,December,Alameda
1008,45.9,-0.5,1979,January,Alameda
1009,48.1,-1.4,1979,February,Alameda
1010,52.8,0.9,1979,March,Alameda
1011,55.1,-0.1,1979,April,Alameda
1012,63.0,3.2,1979,May,Alameda
1013,67.0,2.0,1979,June,Alameda
1014,70.9,1.8,1979,July,Alameda
1015,69.4,0.5,1979,August,Alameda
1016,71.7,4.5,1979,September,Alameda
1017,63.3,1.8,1979,October,Alameda
1018,52.7,-0.4,1979,November,Alameda
1019,49.2,2.1,1979,December,Alameda
1020,49.1,2.7,1980,January,Alameda
1021,52.6,3.1,1980,February,Alameda
1022,51.9,0.0,1980,March,Alameda
1023,55.8,0.6,1980,April,Alameda
1024,58.2,-1.6,1980,May,Alameda
1025,63.1,-1.9,1980,June,Alameda
1026,70.0,0.9,1980,July,Alameda
1027,68.4,-0.5,1980,August,Alameda
1028,66.8,-0.4,1980,September,Alameda
1029,63.4,1.9,1980,October,Alameda
1030,54.4,1.3,1980,November,Alameda
1031,48.7,1.6,1980,December,Alameda
1032,49.0,2.6,1981,January,Alameda
1033,52.0,2.5,1981,February,Alameda
1034,52.1,0.2,1981,March,Alameda
1035,57.2,2.0,1981,April,Alameda
1036,61.6,1.8,1981,May,Alameda
1037,71.8,6.8,1981,June,Alameda
1038,70.0,0.9,1981,July,Alameda
1039,69.8,0.9,1981,August,Alameda
1040,67.7,0.5,1981,September,Alameda
1041,59.3,-2.2,1981,October,Alameda
1042,55.6,2.5,1981,November,Alameda
1043,50.6,3.5,1981,December,Alameda
1044,43.6,-2.8,1982,January,Alameda
1045,51.1,1.6,1982,February,Alameda
1046,50.1,-1.8,1982,March,Alameda
1047,54.6,-0.6,1982,April,Alameda
1048,60.8,1.0,1982,May,Alameda
1049,62.4,-2.6,1982,June,Alameda
1050,68.1,-1.0,1982,July,Alameda
1051,69.3,0.4,1982,August,Alameda
1052,67.7,0.5,1982,September,Alameda
1053,61.9,0.4,1982,October,Alameda
1054,50.1,-3.0,1982,November,Alameda
1055,47.5,0.4,1982,December,Alameda
1056,46.4,0.0,1983,January,Alameda
1057,51.5,2.0,1983,February,Alameda
1058,52.7,0.8,1983,March,Alameda
1059,53.4,-1.8,1983,April,Alameda
1060,60.4,0.6,1983,May,Alameda
1061,65.8,0.8,1983,June,Alameda
1062,69.1,0.0,1983,July,Alameda
1063,71.6,2.7,1983,August,Alameda
1064,71.5,4.3,1983,September,Alameda
1065,64.4,2.9,1983,October,Alameda
1066,52.7,-0.4,1983,November,Alameda
1067,50.5,3.4,1983,December,Alameda
1068,48.1,1.7,1984,January,Alameda
1069,49.6,0.1,1984,February,Alameda
1070,55.7,3.8,1984,March,Alameda
1071,54.6,-0.6,1984,April,Alameda
1072,64.0,4.2,1984,May,Alameda
1073,65.7,0.7,1984,June,Alameda
1074,73.0,3.9,1984,July,Alameda
1075,70.8,1.9,1984,August,Alameda
1076,73.1,5.9,1984,September,Alameda
1077,59.9,-1.6,1984,October,Alameda
1078,51.7,-1.4,1984,November,Alameda
1079,45.5,-1.6,1984,December,Alameda
1080,44.5,-1.9,1985,January,Alameda
1081,50.8,1.3,1985,February,Alameda
1082,49.7,-2.2,1985,March,Alameda
1083,59.4,4.2,1985,April,Alameda
1084,59.7,-0.1,1985,May,Alameda
1085,69.5,4.5,1985,June,Alameda
1086,72.2,3.1,1985,July,Alameda
1087,69.0,0.1,1985,August,Alameda
1088,65.5,-1.7,1985,September,Alameda
1089,61.5,0.0,1985,October,Alameda
1090,50.0,-3.1,1985,November,Alameda
1091,45.2,-1.9,1985,December,Alameda
1092,51.8,5.4,1986,January,Alameda
1093,53.4,3.9,1986,February,Alameda
1094,56.5,4.6,1986,March,Alameda
1095,56.2,1.0,1986,April,Alameda
1096,61.2,1.4,1986,May,Alameda
1097,66.9,1.9,1986,June,Alameda
1098,69.4,0.3,1986,July,Alameda
1099,69.4,0.5,1986,August,Alameda
1100,64.0,-3.2,1986,September,Alameda
1101,62.8,1.3,1986,October,Alameda
1102,55.4,2.3,1986,November,Alameda
1103,47.2,0.1,1986,December,Alameda
1104,46.0,-0.4,1987,January,Alameda
1105,50.9,1.4,1987,February,Alameda
1106,52.8,0.9,1987,March,Alameda
1107,60.0,4.8,1987,April,Alameda
1108,63.8,4.0,1987,May,Alameda
1109,66.6,1.6,1987,June,Alameda
1110,66.8,-2.3,1987,July,Alameda
1111,69.8,0.9,1987,August,Alameda
1112,68.4,1.2,1987,September,Alameda
1113,64.9,3.4,1987,October,Alameda
1114,53.6,0.5,1987,November,Alameda
1115,47.4,0.3,1987,December,Alameda
1116,48.1,1.7,1988,January,Alameda
1117,52.5,3.0,1988,February,Alameda
1118,55.5,3.6,1988,March,Alameda
1119,57.3,2.1,1988,April,Alameda
1120,60.1,0.3,1988,May,Alameda
1121,66.1,1.1,1988,June,Alameda
1122,72.8,3.7,1988,July,Alameda
1123,70.4,1.5,1988,August,Alameda
1124,67.7,0.5,1988,September,Alameda
1125,62.8,1.3,1988,October,Alameda
1126,53.1,0.0,1988,November,Alameda
1127,47.2,0.1,1988,December,Alameda
1128,45.6,-0.8,1989,January,Alameda
1129,46.1,-3.4,1989,February,Alameda
1130,53.6,1.7,1989,March,Alameda
1131,59.6,4.4,1989,April,Alameda
1132,60.9,1.1,1989,May,Alameda
1133,66.0,1.0,1989,June,Alameda
1134,69.6,0.5,1989,July,Alameda
1135,69.1,0.2,1989,August,Alameda
1136,66.1,-1.1,1989,September,Alameda
1137,61.3,-0.2,1989,October,Alameda
1138,54.3,1.2,1989,November,Alameda
1139,46.8,-0.3,1989,December,Alameda
1140,47.7,1.3,1990,January,Alameda
1141,46.6,-2.9,1990,February,Alameda
1142,53.0,1.1,1990,March,Alameda
1143,59.2,4.0,1990,April,Alameda
1144,60.6,0.8,1990,May,Alameda
1145,66.4,1.4,1990,June,Alameda
1146,71.1,2.0,1990,July,Alameda
1147,71.3,2.4,1990,August,Alameda
1148,68.8,1.6,1990,September,Alameda
1149,64.0,2.5,1990,October,Alameda
1150,53.4,0.3,1990,November,Alameda
1151,42.7,-4.4,1990,December,Alameda
1152,47.6,1.2,1991,January,Alameda
1153,53.6,4.1,1991,February,Alameda
1154,48.8,-3.1,1991,March,Alameda
1155,54.5,-0.7,1991,April,Alameda
1156,58.2,-1.6,1991,May,Alameda
1157,63.1,-1.9,1991,June,Alameda
1158,70.1,1.0,1991,July,Alameda
1159,68.3,-0.6,1991,August,Alameda
1160,69.5,2.3,1991,September,Alameda
1161,65.5,4.0,1991,October,Alameda
1162,55.3,2.2,1991,November,Alameda
1163,47.4,0.3,1991,December,Alameda
1164,45.3,-1.1,1992,January,Alameda
1165,53.0,3.5,1992,February,Alameda
1166,54.7,2.8,1992,March,Alameda
1167,60.0,4.8,1992,April,Alameda
1168,65.8,6.0,1992,May,Alameda
1169,66.4,1.4,1992,June,Alameda
1170,71.0,1.9,1992,July,Alameda
1171,71.6,2.7,1992,August,Alameda
1172,68.9,1.7,1992,September,Alameda
1173,65.2,3.7,1992,October,Alameda
1174,54.4,1.3,1992,November,Alameda
1175,46.0,-1.1,1992,December,Alameda
1176,46.1,-0.3,1993,January,Alameda
1177,48.8,-0.7,1993,February,Alameda
1178,55.7,3.8,1993,March,Alameda
1179,56.5,1.3,1993,April,Alameda
1180,61.9,2.1,1993,May,Alameda
1181,68.2,3.2,1993,June,Alameda
1182,69.5,0.4,1993,July,Alameda
1183,70.7,1.8,1993,August,Alameda
1184,67.8,0.6,1993,September,Alameda
1185,63.3,1.8,1993,October,Alameda
1186,52.9,-0.2,1993,November,Alameda
1187,46.4,-0.7,1993,December,Alameda
1188,48.4,2.0,1994,January,Alameda
1189,47.5,-2.0,1994,February,Alameda
1190,54.7,2.8,1994,March,Alameda
1191,56.3,1.1,1994,April,Alameda
1192,59.8,0.0,1994,May,Alameda
1193,66.0,1.0,1994,June,Alameda
1194,68.0,-1.1,1994,July,Alameda
1195,70.2,1.3,1994,August,Alameda
1196,68.0,0.8,1994,September,Alameda
1197,61.3,-0.2,1994,October,Alameda
1198,47.8,-5.3,1994,November,Alameda
1199,44.7,-2.4,1994,December,Alameda
1200,51.0,4.6,1995,January,Alameda
1201,52.5,3.0,1995,February,Alameda
1202,51.9,0.0,1995,March,Alameda
1203,55.0,-0.2,1995,April,Alameda
1204,58.6,-1.2,1995,May,Alameda
1205,64.9,-0.1,1995,June,Alameda
1206,71.2,2.1,1995,July,Alameda
1207,71.1,2.2,1995,August,Alameda
1208,68.3,1.1,1995,September,Alameda
1209,64.4,2.9,1995,October,Alameda
1210,58.6,5.5,1995,November,Alameda
1211,51.3,4.2,1995,December,Alameda
1212,49.4,3.0,1996,January,Alameda
1213,52.9,3.4,1996,February,Alameda
1214,54.7,2.8,1996,March,Alameda
1215,58.8,3.6,1996,April,Alameda
1216,62.3,2.5,1996,May,Alameda
1217,67.4,2.4,1996,June,Alameda
1218,73.0,3.9,1996,July,Alameda
1219,72.2,3.3,1996,August,Alameda
1220,67.0,-0.2,1996,September,Alameda
1221,61.4,-0.1,1996,October,Alameda
1222,54.3,1.2,1996,November,Alameda
1223,51.0,3.9,1996,December,Alameda
1224,48.4,2.0,1997,January,Alameda
1225,51.7,2.2,1997,February,Alameda
1226,55.9,4.0,1997,March,Alameda
1227,58.1,2.9,1997,April,Alameda
1228,66.4,6.6,1997,May,Alameda
1229,66.7,1.7,1997,June,Alameda
1230,70.6,1.5,1997,July,Alameda
1231,70.8,1.9,1997,August,Alameda
1232,70.8,3.6,1997,September,Alameda
1233,61.8,0.3,1997,October,Alameda
1234,55.6,2.5,1997,November,Alameda
1235,47.4,0.3,1997,December,Alameda
1236,49.6,3.2,1998,January,Alameda
1237,49.2,-0.3,1998,February,Alameda
1238,53.0,1.1,1998,March,Alameda
1239,54.8,-0.4,1998,April,Alameda
1240,56.2,-3.6,1998,May,Alameda
1241,63.5,-1.5,1998,June,Alameda
1242,70.1,1.0,1998,July,Alameda
1243,72.9,4.0,1998,August,Alameda
1244,68.7,1.5,1998,September,Alameda
1245,60.0,-1.5,1998,October,Alameda
1246,52.6,-0.5,1998,November,Alameda
1247,45.0,-2.1,1998,December,Alameda
1248,47.3,0.9,1999,January,Alameda
1249,48.2,-1.3,1999,February,Alameda
1250,49.3,-2.6,1999,March,Alameda
1251,54.7,-0.5,1999,April,Alameda
1252,57.8,-2.0,1999,May,Alameda
1253,64.7,-0.3,1999,June,Alameda
1254,68.0,-1.1,1999,July,Alameda
1255,68.7,-0.2,1999,August,Alameda
1256,68.9,1.7,1999,September,Alameda
1257,64.8,3.3,1999,October,Alameda
1258,55.4,2.3,1999,November,Alameda
1259,49.1,2.0,1999,December,Alameda
1260,49.9,3.5,2000,January,Alameda
1261,51.0,1.5,2000,February,Alameda
1262,53.5,1.6,2000,March,Alameda
1263,58.0,2.8,2000,April,Alameda
1264,62.1,2.3,2000,May,Alameda
1265,68.3,3.3,2000,June,Alameda
1266,67.5,-1.6,2000,July,Alameda
1267,69.9,1.0,2000,August,Alameda
1268,68.8,1.6,2000,September,Alameda
1269,60.3,-1.2,2000,October,Alameda
1270,49.7,-3.4,2000,November,Alameda
1271,49.2,2.1,2000,December,Alameda
1272,46.4,0.0,2001,January,Alameda
1273,48.3,-1.2,2001,February,Alameda
1274,55.6,3.7,2001,March,Alameda
1275,53.2,-2.0,2001,April,Alameda
1276,67.5,7.7,2001,May,Alameda
1277,68.9,3.9,2001,June,Alameda
1278,69.2,0.1,2001,July,Alameda
1279,69.9,1.0,2001,August,Alameda
1280,67.5,0.3,2001,September,Alameda
1281,64.4,2.9,2001,October,Alameda
1282,55.4,2.3,2001,November,Alameda
1283,48.4,1.3,2001,December,Alameda
1284,46.1,-0.3,2002,January,Alameda
1285,51.1,1.6,2002,February,Alameda
1286,51.9,0.0,2002,March,Alameda
1287,56.0,0.8,2002,April,Alameda
1288,60.0,0.2,2002,May,Alameda
1289,66.2,1.2,2002,June,Alameda
1290,70.4,1.3,2002,July,Alameda
1291,69.8,0.9,2002,August,Alameda
1292,69.6,2.4,2002,September,Alameda
1293,61.7,0.2,2002,October,Alameda
1294,55.4,2.3,2002,November,Alameda
1295,49.4,2.3,2002,December,Alameda
1296,52.0,5.6,2003,January,Alameda
1297,49.8,0.3,2003,February,Alameda
1298,54.5,2.6,2003,March,Alameda
1299,52.4,-2.8,2003,April,Alameda
1300,61.1,1.3,2003,May,Alameda
1301,67.0,2.0,2003,June,Alameda
1302,72.7,3.6,2003,July,Alameda
1303,70.7,1.8,2003,August,Alameda
1304,70.5,3.3,2003,September,Alameda
1305,65.3,3.8,2003,October,Alameda
1306,51.2,-1.9,2003,November,Alameda
1307,48.8,1.7,2003,December,Alameda
1308,47.2,0.8,2004,January,Alameda
1309,49.4,-0.1,2004,February,Alameda
1310,58.9,7.0,2004,March,Alameda
1311,59.2,4.0,2004,April,Alameda
1312,61.8,2.0,2004,May,Alameda
1313,65.9,0.9,2004,June,Alameda
1314,70.2,1.1,2004,July,Alameda
1315,71.0,2.1,2004,August,Alameda
1316,69.8,2.6,2004,September,Alameda
1317,60.5,-1.0,2004,October,Alameda
1318,51.9,-1.2,2004,November,Alameda
1319,48.9,1.8,2004,December,Alameda
1320,46.5,0.1,2005,January,Alameda
1321,52.0,2.5,2005,February,Alameda
1322,55.2,3.3,2005,March,Alameda
1323,55.1,-0.1,2005,April,Alameda
1324,61.6,1.8,2005,May,Alameda
1325,64.5,-0.5,2005,June,Alameda
1326,72.7,3.6,2005,July,Alameda
1327,71.3,2.4,2005,August,Alameda
1328,65.5,-1.7,2005,September,Alameda
1329,61.8,0.3,2005,October,Alameda
